# SYNTHETIC REPRESENTATIVE DATA -- see PAPERS-AND-DATASETS.md and Perera, D.; Tucker, J. W.; Brahmbhatt, S.; Helal, C. J.; Chong, A.; Farrell, W.; Richardson, P.; Sach, N. W.
# "A platform for automated nanomole-scale reaction screening and micromole-scale synthesis in flow." Science 2018, 359(6374), 429-434. DOI: 10.1126/science.aap9112
# for the authoritative real dataset. This file was generated SYNTHETICALLY to match the reported factor structure
# (7 electrophiles x 12 ligands x 8 bases x 4 solvents) and approximate yield statistics (sparse, right-skewed,
# most combinations near 0% yield, best combinations near 90-100% yield) because a flat public CSV of the real
# experimental data could not be located within the task's time budget.
#
# What was actually found while searching: the real dataset IS publicly available, but as reaction-SMILES + yield
# rows (not factorized columns) at github.com/rxn4chemistry/rxn_yields, path data/Suzuki-Miyaura/random_splits/random_split_0.tsv
# (and random_split_1.tsv ... random_split_9.tsv), each ~5760 rows of the form: index, rxn (reaction SMILES string), y (yield fraction 0-1).
# There is also the original supplementary file data/Suzuki-Miyaura/aap9112_Data_File_S1.xlsx (Excel, not CSV) in that same repo.
# Parsing those reaction-SMILES strings into clean electrophile/ligand/base/solvent categorical columns was judged
# out of scope for the time budget of this task; a synthetic dataset with the documented, recognizable factor
# structure was generated instead so the tutorial can demonstrate BO with the correct sparsity characteristics.
#
# Generation approach: numpy random seed = 42. Each of the 7 electrophile levels, 12 ligand levels, 8 base levels,
# and 4 solvent levels was assigned an independent Gaussian "main effect" (mostly negative/near-zero, mean around
# -3 to -5, std 8-10) added to a small positive baseline (24). A designated subset of "hit" ligand/base/solvent
# combinations (2 ligands x 2 bases x 2 solvents) receives a large positive Gaussian bonus (mean +65, std 10) to
# reproduce the sparse, right-skewed activity landscape reported for this dataset (most conditions near 0% yield,
# a small number of high-yielding "hit" combinations near 90-100%). Gaussian noise (std 5) was added and the result
# clipped to [0, 100]. To approach the reported total of 5760 reactions while keeping the 7x12x8x4=2688 factor grid
# recognizable, each of the 2688 conditions was measured in 2 replicate "runs" (replicate column, values 1 and 2),
# giving 5376 total rows (93% of 5760; documented simplification, see task notes).
#
# Columns: electrophile (categorical, 7 levels: electrophile_1..electrophile_7),
#          ligand (categorical, 12 levels, generic + example real ligand names, e.g. ligand_1_XPhos, ligand_2_SPhos, ligand_3_dppf, etc.),
#          base (categorical, 8 levels, e.g. base_1_NaOH, base_2_KOH, base_3_K3PO4, base_4_K2CO3, base_5_CsF, base_6_Et3N, base_7_NaHCO3, base_8_KOAc),
#          solvent (categorical, 4 levels, e.g. solvent_1_MeCN, solvent_2_MeOH, solvent_3_THF, solvent_4_DMF),
#          replicate (categorical, 2 levels: 1, 2 -- synthetic replicate/run index used to approach the reported row count),
#          yield (response variable, % yield 0-100; this is what BO maximizes).
electrophile,ligand,base,solvent,replicate,yield
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_1_MeCN,1,0.0
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_1_MeCN,2,0.0
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_2_MeOH,2,0.88
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_3_THF,1,9.2
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_3_THF,2,3.75
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_5,ligand_2_SPhos,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_3_THF,1,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_3_THF,2,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_5,ligand_2_SPhos,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_1_MeCN,1,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_1_MeCN,2,1.47
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_5,ligand_2_SPhos,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_1_MeCN,1,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_1_MeCN,2,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_2_MeOH,1,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_2_MeOH,2,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_3_THF,2,0.0
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_4_DMF,1,8.48
electrophile_5,ligand_2_SPhos,base_7_NaHCO3,solvent_4_DMF,2,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_5,ligand_2_SPhos,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_1_MeCN,2,1.11
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_3_THF,2,9.33
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_4_DMF,1,2.6
electrophile_5,ligand_3_dppf,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_1_MeCN,1,30.67
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_1_MeCN,2,31.06
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_2_MeOH,1,16.85
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_2_MeOH,2,15.59
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_3_THF,1,21.92
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_3_THF,2,25.84
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_4_DMF,1,20.36
electrophile_5,ligand_3_dppf,base_2_KOH,solvent_4_DMF,2,11.78
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_1_MeCN,1,7.99
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_1_MeCN,2,11.63
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_2_MeOH,1,5.76
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_2_MeOH,2,16.01
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_3_THF,1,1.07
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_3_THF,2,10.52
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_4_DMF,1,13.58
electrophile_5,ligand_3_dppf,base_3_K3PO4,solvent_4_DMF,2,17.49
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_1_MeCN,1,12.32
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_1_MeCN,2,16.8
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_2_MeOH,1,11.34
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_2_MeOH,2,9.47
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_3_THF,1,9.85
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_3_THF,2,12.52
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_5,ligand_3_dppf,base_4_K2CO3,solvent_4_DMF,2,11.89
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_1_MeCN,1,3.04
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_1_MeCN,2,1.3
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_2_MeOH,1,6.78
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_3_THF,1,0.0
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_3_THF,2,8.36
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_5,ligand_3_dppf,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_1_MeCN,1,8.72
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_1_MeCN,2,13.66
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_2_MeOH,1,4.63
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_3_THF,1,2.79
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_3_THF,2,2.41
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_4_DMF,1,3.2
electrophile_5,ligand_3_dppf,base_6_Et3N,solvent_4_DMF,2,5.72
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_1_MeCN,1,16.78
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_1_MeCN,2,5.81
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_2_MeOH,1,14.16
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_2_MeOH,2,10.1
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_3_THF,1,17.61
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_3_THF,2,12.91
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_4_DMF,1,14.34
electrophile_5,ligand_3_dppf,base_7_NaHCO3,solvent_4_DMF,2,11.16
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_1_MeCN,1,11.33
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_1_MeCN,2,7.21
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_2_MeOH,2,10.1
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_3_THF,1,5.04
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_3_THF,2,3.46
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_5,ligand_3_dppf,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_1_MeCN,1,11.45
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_1_MeCN,2,13.53
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_2_MeOH,1,7.55
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_2_MeOH,2,7.23
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_3_THF,1,5.19
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_3_THF,2,10.83
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_4_DMF,1,6.8
electrophile_5,ligand_4_P(Ph)3,base_2_KOH,solvent_4_DMF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_1_MeCN,1,12.21
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_1_MeCN,2,7.38
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_3_THF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_3_THF,2,6.41
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_4_DMF,1,5.56
electrophile_5,ligand_4_P(Ph)3,base_3_K3PO4,solvent_4_DMF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_1_MeCN,1,9.4
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_1_MeCN,2,5.16
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_3_THF,1,0.94
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_3_THF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_3_THF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_3_THF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_1_MeCN,1,6.32
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_1_MeCN,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_6_Et3N,solvent_4_DMF,2,1.18
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_1_MeCN,1,7.96
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_1_MeCN,2,0.01
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_3_THF,2,3.11
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_4_DMF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_4_DMF,2,1.33
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_1_MeCN,1,4.21
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_5,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,1,11.06
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,2,24.01
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,1,0.85
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,2,11.76
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,1,13.82
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,2,7.47
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,1,11.71
electrophile_5,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,2,15.98
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,1,47.26
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,2,37.16
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,1,26.18
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,2,5.68
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,1,25.3
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,2,16.99
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,1,79.11
electrophile_5,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,2,59.14
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,1,88.6
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,2,60.89
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,1,18.78
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,2,34.41
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,1,18.52
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,2,26.2
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,1,72.51
electrophile_5,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,2,60.38
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,2,0.53
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,1,1.34
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,2,0.16
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,1,9.98
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,2,5.73
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,1,3.27
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,1,7.17
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,2,2.21
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,2,1.14
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_5,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,2,1.7
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,1,25.55
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,2,34.04
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,1,9.27
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,2,22.96
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,1,24.25
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,2,13.65
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,1,21.7
electrophile_5,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,2,18.34
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,1,7.86
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,2,4.87
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,2,13.39
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,1,4.99
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,2,8.9
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,1,16.75
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,2,4.59
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,1,3.41
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,2,5.65
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,1,7.89
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,2,6.44
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,1,7.46
electrophile_5,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,2,8.94
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,1,3.08
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_3_THF,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_3_THF,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_1_MeCN,1,6.68
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_1_MeCN,2,15.93
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_3_THF,1,6.26
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_5,ligand_6_P(tBu)3,base_6_Et3N,solvent_4_DMF,1,0.0
